id,sequence,kind,subjectId,currentRef,currentReferenceClass,currentStatus,replacementTarget,acceptedReferenceClasses,requiredFields,sourceArtifacts,exitCriteria,blocksBom,blocksPublish,action
replace:36:sourcing:36:cast_resin_transformer,36,sourcing,cast_resin_transformer,test-fixture://review-evidence-closure/source/cast_resin_transformer,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:36:cast_resin_transformer with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:37:sourcing:37:hv_winding,37,sourcing,hv_winding,test-fixture://review-evidence-closure/source/hv_winding,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:37:hv_winding with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:38:sourcing:38:lv_winding,38,sourcing,lv_winding,test-fixture://review-evidence-closure/source/lv_winding,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:38:lv_winding with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:39:sourcing:39:temperature_probe,39,sourcing,temperature_probe,test-fixture://review-evidence-closure/source/temperature_probe,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:39:temperature_probe with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:40:sourcing:40:anti_vibration_mount,40,sourcing,anti_vibration_mount,test-fixture://review-evidence-closure/source/anti_vibration_mount,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:40:anti_vibration_mount with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:41:sourcing:41:grid_filter_choke,41,sourcing,grid_filter_choke,test-fixture://review-evidence-closure/source/grid_filter_choke,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:41:grid_filter_choke with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:42:sourcing:42:ac_filter_capacitor,42,sourcing,ac_filter_capacitor,test-fixture://review-evidence-closure/source/ac_filter_capacitor,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:42:ac_filter_capacitor with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:43:sourcing:43:emi_filter_assembly,43,sourcing,emi_filter_assembly,test-fixture://review-evidence-closure/source/emi_filter_assembly,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:43:emi_filter_assembly with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:44:sourcing:44:protective_earth_bar,44,sourcing,protective_earth_bar,test-fixture://review-evidence-closure/source/protective_earth_bar,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:44:protective_earth_bar with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:45:sourcing:45:grid_protection_relay,45,sourcing,grid_protection_relay,test-fixture://review-evidence-closure/source/grid_protection_relay,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:45:grid_protection_relay with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:46:sourcing:46:voltage_sensing_fuse_set,46,sourcing,voltage_sensing_fuse_set,test-fixture://review-evidence-closure/source/voltage_sensing_fuse_set,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:46:voltage_sensing_fuse_set with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:47:sourcing:47:relay_test_block,47,sourcing,relay_test_block,test-fixture://review-evidence-closure/source/relay_test_block,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:47:relay_test_block with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:48:sourcing:48:trip_circuit_monitor,48,sourcing,trip_circuit_monitor,test-fixture://review-evidence-closure/source/trip_circuit_monitor,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:48:trip_circuit_monitor with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:49:sourcing:49:g99_settings_label,49,sourcing,g99_settings_label,test-fixture://review-evidence-closure/source/g99_settings_label,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:49:g99_settings_label with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:50:sourcing:50:corten_steel_side_panel,50,sourcing,corten_steel_side_panel,test-fixture://review-evidence-closure/source/corten_steel_side_panel,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:50:corten_steel_side_panel with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
