bom_source_field:control_compute_communication_ems_controller_network_switch:unit_cost_gbp,bom_source_field,source_backed,source_evidence,network switch / unit_cost_gbp,unit_cost_gbp = 189.,,test-fixture://review-evidence-closure/source/network_switch,,,control_compute_communication,network_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_ac_filter_capacitor:lead_time_weeks,bom_source_field,source_backed,source_evidence,AC filter capacitor / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/ac_filter_capacitor,,,energy_conversion_transduction,ac_filter_capacitor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_ac_filter_capacitor:manufacturer,bom_source_field,source_backed,source_evidence,AC filter capacitor / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/ac_filter_capacitor,,,energy_conversion_transduction,ac_filter_capacitor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_ac_filter_capacitor:mpn,bom_source_field,source_backed,source_evidence,AC filter capacitor / mpn,mpn = PROTOCOL-42-ac_filter_capacitor.,,test-fixture://review-evidence-closure/source/ac_filter_capacitor,,,energy_conversion_transduction,ac_filter_capacitor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_ac_filter_capacitor:supplier,bom_source_field,source_backed,source_evidence,AC filter capacitor / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/ac_filter_capacitor,,,energy_conversion_transduction,ac_filter_capacitor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_ac_filter_capacitor:unit_cost_gbp,bom_source_field,source_backed,source_evidence,AC filter capacitor / unit_cost_gbp,unit_cost_gbp = 141.,,test-fixture://review-evidence-closure/source/ac_filter_capacitor,,,energy_conversion_transduction,ac_filter_capacitor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_emi_filter_assembly:lead_time_weeks,bom_source_field,source_backed,source_evidence,EMI filter assembly / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/emi_filter_assembly,,,energy_conversion_transduction,emi_filter_assembly,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_emi_filter_assembly:manufacturer,bom_source_field,source_backed,source_evidence,EMI filter assembly / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/emi_filter_assembly,,,energy_conversion_transduction,emi_filter_assembly,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_emi_filter_assembly:mpn,bom_source_field,source_backed,source_evidence,EMI filter assembly / mpn,mpn = PROTOCOL-43-emi_filter_assembly.,,test-fixture://review-evidence-closure/source/emi_filter_assembly,,,energy_conversion_transduction,emi_filter_assembly,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_emi_filter_assembly:supplier,bom_source_field,source_backed,source_evidence,EMI filter assembly / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/emi_filter_assembly,,,energy_conversion_transduction,emi_filter_assembly,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_emi_filter_assembly:unit_cost_gbp,bom_source_field,source_backed,source_evidence,EMI filter assembly / unit_cost_gbp,unit_cost_gbp = 142.,,test-fixture://review-evidence-closure/source/emi_filter_assembly,,,energy_conversion_transduction,emi_filter_assembly,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_grid_filter_choke:lead_time_weeks,bom_source_field,source_backed,source_evidence,grid filter choke / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/grid_filter_choke,,,energy_conversion_transduction,grid_filter_choke,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_grid_filter_choke:manufacturer,bom_source_field,source_backed,source_evidence,grid filter choke / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/grid_filter_choke,,,energy_conversion_transduction,grid_filter_choke,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_grid_filter_choke:mpn,bom_source_field,source_backed,source_evidence,grid filter choke / mpn,mpn = PROTOCOL-41-grid_filter_choke.,,test-fixture://review-evidence-closure/source/grid_filter_choke,,,energy_conversion_transduction,grid_filter_choke,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_grid_filter_choke:supplier,bom_source_field,source_backed,source_evidence,grid filter choke / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/grid_filter_choke,,,energy_conversion_transduction,grid_filter_choke,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_grid_filter_choke:unit_cost_gbp,bom_source_field,source_backed,source_evidence,grid filter choke / unit_cost_gbp,unit_cost_gbp = 140.,,test-fixture://review-evidence-closure/source/grid_filter_choke,,,energy_conversion_transduction,grid_filter_choke,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_protective_earth_bar:lead_time_weeks,bom_source_field,source_backed,source_evidence,protective earth bar / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/protective_earth_bar,,,energy_conversion_transduction,protective_earth_bar,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_protective_earth_bar:manufacturer,bom_source_field,source_backed,source_evidence,protective earth bar / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/protective_earth_bar,,,energy_conversion_transduction,protective_earth_bar,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_protective_earth_bar:mpn,bom_source_field,source_backed,source_evidence,protective earth bar / mpn,mpn = PROTOCOL-44-protective_earth_bar.,,test-fixture://review-evidence-closure/source/protective_earth_bar,,,energy_conversion_transduction,protective_earth_bar,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_protective_earth_bar:supplier,bom_source_field,source_backed,source_evidence,protective earth bar / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/protective_earth_bar,,,energy_conversion_transduction,protective_earth_bar,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_filter_protective_earth_bar:unit_cost_gbp,bom_source_field,source_backed,source_evidence,protective earth bar / unit_cost_gbp,unit_cost_gbp = 143.,,test-fixture://review-evidence-closure/source/protective_earth_bar,,,energy_conversion_transduction,protective_earth_bar,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_protection_relay_g99_settings_label:lead_time_weeks,bom_source_field,source_backed,source_evidence,G99 settings label / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/g99_settings_label,,,energy_conversion_transduction,g99_settings_label,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_protection_relay_g99_settings_label:manufacturer,bom_source_field,source_backed,source_evidence,G99 settings label / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/g99_settings_label,,,energy_conversion_transduction,g99_settings_label,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_protection_relay_g99_settings_label:mpn,bom_source_field,source_backed,source_evidence,G99 settings label / mpn,mpn = PROTOCOL-49-g99_settings_label.,,test-fixture://review-evidence-closure/source/g99_settings_label,,,energy_conversion_transduction,g99_settings_label,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:energy_conversion_transduction_grid_protection_relay_g99_settings_label:supplier,bom_source_field,source_backed,source_evidence,G99 settings label / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/g99_settings_label,,,energy_conversion_transduction,g99_settings_label,false,false,Keep source record attached; refresh evidence before procurement use.
